Count,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
3727,0,0,0,0,0,0,0,0,-100,0,0,10,0,0,0,0,0,0,-10,10,0,0,0,0,0,0,0,0,0,0,0,-50,0,-1000,-35,0,0,0,0,-10,0,0,0,0,0,0,10,0,0,-30,0,1000,0,0,0,0,0,0,35,0,100,0,0,50,1,6.55
3728,0,0,0,-30,0,0,0,0,0,0,0,0,-35,10,0,1000,0,-10,0,0,0,-10,0,0,0,0,0,0,-50,30,0,0,50,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,35,0,100,0,-1000,0,0,-6.24
3729,0,0,0,-30,0,0,0,35,-10,0,0,0,0,0,0,0,0,-10,0,0,0,0,10,0,0,30,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,50,10,0,0,0,0,0,-35,10,-1000,0,0,0,0,0,0,0,0,100,0,-13.96
3730,0,0,0,0,0,0,30,0,0,100,0,0,0,0,10,0,10,0,0,0,0,10,0,0,-30,0,0,0,0,50,0,0,-10,-10,35,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-1000,0,0,0,0,-50,0,0,0,0,0,0,0
3731,0,0,0,0,0,0,0,0,-10,-50,10,1000,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,50,0,0,0,0,-10,-35,0,0,0,-30,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,35,0,0,0,-1000,0,0,-15.7
3732,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,50,0,10,10,0,0,0,-1000,0,0,0,0,100,0,30,0,-100,0,0,0,0,0,0,0,35,-10,-30,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,1000,0,0,0,1,-21.69
3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,1000,-10,-1000,0,-35,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,-10,100,-30,0,50,0,0,-100,0,0,10,0,0,0,0,0,0,30,0,0,7.32
3734,0,0,0,0,0,-30,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-100,-50,0,0,0,0,0,-35,0,0,0,0,0,-10,-1000,0,0,0,0,1000,-10,0,0,35,0,50,100,0,0,0,0,0,0,0,16.46
3735,1000,0,0,-30,0,0,0,0,10,0,0,0,0,0,0,-50,0,0,0,0,0,-10,35,0,0,-35,0,0,0,0,0,0,0,0,0,0,50,0,0,0,10,-10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,30,100,0,-29.29
3736,0,100,0,0,0,0,0,0,0,10,-1000,0,0,0,0,0,0,0,0,-10,0,0,0,0,10,0,0,0,0,0,35,0,0,10,0,0,-30,0,0,0,0,0,0,-35,0,0,0,0,0,-10,0,0,0,0,0,0,0,-50,50,0,0,30,1000,0,0,16.94
3737,0,0,0,0,0,1000,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,-100,0,0,10,0,0,0,0,0,0,0,0,0,0,-10,0,35,0,10,0,10,0,0,0,-35,0,30,0,0,50,-1000,-30,0,0,0,9.86
3738,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-50,0,0,0,-100,-30,35,0,10,10,0,-35,0,1000,0,30,0,0,0,0,0,0,-10,0,0,0,0,10,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,-1000,0,1,-7.58
3739,-35,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-30,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,10,0,0,0,-10,0,0,10,0,0,0,0,-1000,0,0,-100,-50,35,100,0,54.71
3740,0,0,0,0,0,0,0,0,0,0,35,-10,0,0,0,-50,0,0,-1000,30,0,0,0,0,1000,0,100,0,-30,-10,0,10,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-35,0,0,0,0,0,0,-100,0,0,0,9.14
3741,0,0,0,0,-1000,0,0,0,0,10,-30,30,0,0,0,0,-100,0,0,-35,0,50,0,0,0,0,0,0,1000,0,-10,0,0,0,0,35,-10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,-50,0,0,0,0,0,0,0,0,1,-5.07
3742,0,0,-50,0,0,0,0,0,0,0,0,-35,0,0,30,0,0,0,10,10,0,0,1000,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,-30,0,0,50,0,0,-100,-10,0,0,0,0,100,0,0,0,0,0,10,0,0,0,0,-1000,0,0,0,1,4.48
3743,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,10,0,-10,0,0,50,0,-10,0,0,0,0,0,0,100,0,10,0,0,30,0,-35,0,0,0,0,0,10,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,1000,0,-1000,0,-50,0,0,3.56
3744,0,0,0,0,-30,0,-1000,0,30,0,0,0,0,0,0,0,0,0,0,35,0,0,0,-50,10,0,0,0,0,0,0,0,0,-10,0,0,0,100,0,-10,0,0,0,0,10,0,0,-100,0,0,-35,0,50,0,0,0,0,0,0,1000,0,0,0,0,1,0.82
3745,0,-50,0,0,0,0,0,35,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-1000,0,0,0,-35,0,0,0,10,0,0,0,0,0,100,0,0,0,0,-10,0,10,-10,0,0,0,0,0,30,0,1000,0,0,0,-100,0,50,0,0,0,0,0,-15.1
3746,0,0,0,0,0,0,0,0,0,0,0,0,-1000,10,0,30,0,0,0,0,-10,0,0,0,0,0,10,0,-10,1000,0,0,0,0,35,0,0,0,-35,0,0,0,-30,10,0,-50,50,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,72.1
3747,0,0,35,0,0,0,0,0,0,0,10,-30,0,0,0,0,0,0,0,0,0,10,0,0,0,-100,0,0,0,-35,0,0,0,0,0,-10,0,-10,0,0,0,0,0,0,100,0,0,0,0,-1000,0,0,0,0,10,30,50,0,0,0,1000,0,0,0,0,28.52
3748,-50,0,0,0,-100,30,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,0,0,-35,0,0,-10,0,10,0,0,0,-30,10,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,35,-1000,0,1,-64.03
3749,0,0,0,0,-35,35,-30,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,-50,10,0,-1000,0,0,0,0,0,1000,0,0,0,0,-10,10,0,0,0,0,0,0,0,0,30,0,10,0,0,50,0,0,0,0,0,0,35.25
3750,0,0,0,0,0,0,35,0,0,0,0,-10,0,100,-100,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-10,0,10,0,0,0,0,0,0,-30,0,30,0,0,10,0,0,-50,0,0,0,0,-1000,0,0,0,50,0,0,0,0,0,0,0,-35,0,7.29
3751,0,0,0,0,0,0,0,1000,0,100,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-50,0,0,-30,0,10,-35,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,0,35,0,0,0,0,-1000,0,0,14.88
3752,0,0,0,0,0,0,0,0,0,0,-30,0,100,-10,0,0,10,-35,0,-50,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-1000,0,0,10,0,0,0,-10,0,0,35,0,0,0,0,0,0,0,0,1000,0,1,10.56
3753,0,0,0,30,0,0,-35,0,0,0,-10,0,100,0,0,0,-100,0,0,-30,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,50,-50,0,1000,0,0,0,0,0,10,10,-10,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,-2.72
3754,0,0,0,0,0,0,30,0,-1000,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1000,0,50,0,0,0,0,0,0,0,0,0,0,0,-30,0,-10,-100,0,0,10,35,0,0,0,0,0,0,0,-50,-10,-35,0,0,100,0,0,0,0,0,0,0,19.32
3755,50,30,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,35,0,0,0,0,-10,0,0,0,100,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,10,10,10,-1000,0,-10,0,0,0,0,-30,0,-100,0,0,0,0,0,0,0,0,17.75
3756,30,35,0,0,0,0,-35,0,0,0,-30,-10,0,-10,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10,10,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-1000,10,0,0,0,0,0,0,-100,0,0,1,-18.39
3757,0,100,0,0,0,0,0,0,0,0,0,0,-35,0,35,0,0,0,0,-10,0,0,30,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1000,0,0,0,0,50,0,0,0,0,-30,10,-10,0,0,-1000,0,0,0,0,0,0,0,0,0,-100,0,8.69
3758,30,0,0,0,0,0,0,0,0,-100,0,0,0,-10,0,0,50,0,10,0,0,0,0,0,0,0,0,0,-35,35,0,1000,-10,0,0,0,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-30,0,0,-1000,0,0,0,-50,0,0,0,0,1,28.61
3759,0,0,0,0,0,0,1000,0,-100,0,0,0,0,30,10,0,0,0,0,0,0,10,0,-35,0,0,0,0,0,0,0,-10,0,10,0,-30,0,50,0,0,0,0,0,0,0,-1000,-10,0,35,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,22.71
3760,0,0,0,0,-35,0,0,0,0,0,-50,0,0,0,0,0,-100,0,0,0,100,10,0,0,0,0,10,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,10,0,0,0,-10,30,0,0,35,0,-30,0,1000,0,0,11.86
3761,0,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,10,0,35,10,0,0,0,30,0,0,1000,0,0,0,0,0,0,0,0,50,-35,-50,100,0,0,0,-10,0,0,0,0,10,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,-100,1,16.41
3762,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,0,-35,100,0,0,0,0,0,0,0,0,0,0,0,0,-1000,10,0,0,0,-50,0,0,0,-10,0,1000,10,0,0,0,35,0,0,30,-100,0,1,-4
3763,0,0,35,0,0,0,1000,0,0,0,0,10,0,50,10,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-100,0,0,-10,0,0,-35,0,0,10,0,0,0,30,100,0,0,0,-1000,0,0,0,-27.01
3764,0,0,0,0,0,1000,0,0,0,0,0,35,0,0,50,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,10,30,0,0,0,0,-10,0,0,0,10,-1000,0,0,0,0,0,100,0,0,0,-30,0,-10,0,0,0,-50,0,0,-100,0,0,3.52
3765,0,30,-30,0,0,0,0,0,0,0,0,0,0,50,0,0,10,0,0,0,0,0,35,0,-10,0,0,0,0,0,0,0,0,0,-35,0,10,0,1000,-100,-10,0,-50,0,0,10,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,1,-12.58
3766,0,0,0,0,0,0,0,-1000,1000,-100,0,0,-35,0,0,0,0,-30,0,0,0,-10,0,0,0,0,-50,0,10,0,0,0,0,100,0,30,0,-10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,35,0,0,1,57.82
3767,0,0,50,0,0,0,0,0,0,0,0,-10,0,0,0,30,0,0,0,0,100,0,0,-50,0,0,0,0,0,0,1000,0,10,0,-35,0,-10,0,0,0,0,10,-30,0,0,0,0,0,0,0,0,10,0,0,35,0,0,0,0,-1000,0,0,0,0,1,60.15
3768,0,0,0,0,0,-1000,50,0,10,1000,0,0,0,-30,0,0,0,0,-10,0,0,0,0,35,-35,0,0,0,0,-100,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,30,0,0,100,0,0,0,0,0,0,-3.95
3769,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,10,0,0,35,0,30,-10,0,-50,0,-35,0,0,0,0,1000,0,0,0,10,-10,-100,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-30,0,0,0,0,1,-17.74
3770,0,0,-100,-30,0,0,0,0,0,0,50,30,0,-10,0,0,0,0,10,0,0,0,0,0,-10,10,0,0,0,0,0,0,-35,0,0,0,0,0,0,1000,0,0,0,0,0,-50,0,0,0,0,0,0,35,0,0,-1000,0,0,0,0,0,100,0,0,0,-3.14
3771,0,0,0,-30,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,-10,0,0,30,0,35,100,-100,1000,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,-50,0,-1000,0,0,0,0,0,0,1,7.51
3772,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,-35,-10,10,0,0,0,0,0,-30,0,-50,0,50,0,0,0,0,-100,0,0,0,0,10,-10,0,0,100,0,0,0,10,0,0,0,0,0,0,0,35,0,0,1,14.74
3773,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,-10,0,0,30,-100,0,0,0,0,0,0,0,0,10,0,0,0,-30,0,0,0,10,-10,0,0,0,0,0,0,0,0,1000,0,-35,50,35,0,0,0,0,0,0,0,-1000,1,0
3774,100,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,10,0,0,50,-10,35,0,0,-10,0,1000,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-1000,10,0,0,0,10,0,0,0,0,0,-30,0,0,0,0,0,0,0,30,0,-40.58
3775,0,1000,0,0,0,0,-1000,50,0,10,0,0,0,35,0,0,0,0,0,0,0,0,-35,0,0,30,10,0,0,0,-100,100,0,0,0,0,0,0,0,0,0,-30,0,-10,0,-50,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.13
3776,1000,0,0,0,0,0,0,0,0,0,0,10,-10,10,0,0,0,0,0,0,0,0,0,100,10,0,0,0,50,-100,0,0,0,0,0,-50,0,35,0,0,0,-1000,0,0,0,0,0,0,0,0,-30,-10,0,0,0,-35,0,0,0,0,0,0,0,0,0,20.94
3777,-50,0,0,0,0,0,0,0,0,0,0,-100,0,10,50,0,0,0,0,0,0,0,0,0,0,-10,-10,0,0,30,0,0,0,0,0,1000,0,100,-30,0,0,0,0,0,0,0,0,0,-1000,0,10,0,0,0,0,0,0,0,0,-35,0,35,0,0,1,-68.09
3778,0,0,0,0,0,0,-50,100,0,0,0,0,0,-10,0,0,35,0,0,0,10,0,0,10,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,1000,10,0,0,-10,0,50,0,-100,0,0,0,0,-1000,0,0,1,-4.33
3779,0,1000,0,-30,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,10,0,-50,0,0,100,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,-10,0,-35,30,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,-1000,-100,1,6.59
3780,0,0,0,0,0,-35,0,0,0,0,0,0,50,10,0,0,10,100,0,0,0,0,0,-30,0,10,0,0,-1000,0,0,0,0,0,1000,35,0,-100,0,0,0,0,30,0,0,0,0,0,-10,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-17.48
3781,100,0,0,-50,0,0,0,0,0,0,10,35,0,-1000,0,0,-30,0,1000,0,0,0,0,0,0,0,0,-10,0,0,0,0,-10,0,0,0,0,0,0,0,10,50,30,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,10.29
3782,0,0,0,0,0,0,0,-100,0,0,0,-1000,0,0,10,0,0,0,0,0,0,0,-35,0,10,0,50,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-10,0,-30,0,0,10,0,35,30,0,0,0,0,0,0,0,1000,1,11.94
3783,0,0,0,0,-50,0,0,0,0,-10,0,0,0,0,0,1000,-30,0,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,35,0,0,0,0,-35,0,10,0,0,0,0,0,0,10,0,0,0,-10,0,0,0,0,0,0,-1000,-100,0,0,0,50,0,16.72
3784,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-10,35,0,0,0,0,0,50,0,0,10,0,0,0,0,-30,0,0,0,0,1000,0,-35,0,-1000,0,0,0,0,30,0,-10,0,0,10,0,10,0,0,0,100,0,0,0,0,0,2.64
3785,50,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,-35,100,0,-10,10,0,0,-100,0,0,-50,0,0,0,0,0,0,0,0,0,1000,0,0,0,-30,0,0,0,0,0,10,0,0,0,0,0,0,0,0,35,0,0,0,0,0,-1000,0,0,1,33.86
3786,0,0,-50,0,0,0,0,-35,0,0,0,0,0,0,0,0,-1000,10,0,1000,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,10,0,0,0,50,0,-30,0,0,10,0,0,-10,0,0,0,0,0,0,-10,0,0,100,0,-100,0,0,0,0,0,33.04
3787,0,0,50,0,0,0,0,0,100,1000,-10,-35,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,10,10,0,0,0,0,0,-1000,-10,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,30,0,0,0,0,-50,0,0,0,0,10.21
3788,0,0,0,0,0,0,0,0,0,0,1000,35,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,-10,0,10,0,0,0,-10,0,50,0,0,0,-30,0,10,0,0,-50,-100,0,0,0,0,-35,0,-1000,0,0,0,0,0,0,0,0,30,0,0,21.47
3789,0,0,0,-100,0,0,0,0,-50,0,0,0,0,0,0,0,0,10,0,-10,0,0,0,10,-35,0,0,0,0,0,0,0,-10,0,0,35,0,0,0,0,0,50,30,0,0,0,-1000,0,0,0,0,1000,0,100,0,-30,0,0,0,0,0,0,0,0,0,-19.61
3790,0,1000,0,0,0,0,0,0,0,-10,0,10,0,0,0,0,0,0,0,-35,0,50,0,-50,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,-30,100,0,-10,-1000,0,0,0,0,0,0,0,0,0,-100,1,6.56
3791,0,0,0,0,-35,0,0,0,0,0,0,0,0,-1000,0,0,10,-10,10,100,0,0,0,0,0,0,0,1000,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,-100,0,0,0,0,0,50,-50,0,0,10,35,0,0,0,0,0,0,0,1,5.98
3792,0,0,0,0,0,0,0,0,50,0,35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,-10,0,0,0,0,-30,0,0,0,1000,10,-10,-50,-35,30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,5.65
3793,0,0,0,0,0,0,0,-30,-35,-1000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,35,0,0,0,0,-10,0,0,-10,100,0,0,0,0,10,50,0,1000,-100,0,0,0,0,1,-16.52
3794,-1000,-100,0,0,0,0,35,0,0,0,10,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,100,30,-10,0,0,1000,10,0,0,0,10,0,50,0,0,0,0,0,0,-50,0,0,0,19.29
3795,-30,0,0,0,0,0,0,1000,0,0,0,-100,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,30,0,-10,100,0,-50,0,10,0,0,-1000,0,0,0,0,0,-10,0,0,0,50,0,10,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7.78
3796,0,-100,35,0,0,0,0,0,10,10,0,-10,0,0,0,10,0,0,0,0,30,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,100,0,0,0,0,-1000,0,0,0,-50,0,0,0,-30,0,0,0,0,0,-35,0,0,0,-13.73
3797,30,0,0,0,0,-100,35,0,-1000,0,-30,0,-10,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,1000,100,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-50,0,0,0,0,0,0,0,0,1,-15.23
3798,0,0,35,0,0,0,0,-30,0,0,0,0,0,0,0,0,-100,50,0,0,0,0,0,0,-1000,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,1000,0,0,0,0,-10,0,0,10,0,30,0,-35,0,0,0,0,0,100,0,0,-50,0,0,27.93
3799,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1000,0,0,0,10,0,-10,0,0,-30,-100,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-10,-1000,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,23.2
3800,0,0,0,0,1000,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,100,-1000,-10,0,10,0,0,0,0,0,35,0,0,0,0,10,0,0,-100,0,0,-30,0,0,0,0,0,0,0,0,0,-10,0,30,10,-35,0,0,0,0,0,0,0,0,0,28.52
3801,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,-35,0,0,-10,0,-1000,0,0,1000,0,0,-100,0,0,0,0,10,0,0,0,0,10,100,0,0,0,0,0,35,0,-50,0,0,0,-10,0,0,0,0,0,0,50,0,0,0,0,0,1,0.09
3802,0,0,-30,-1000,0,1000,0,0,0,0,0,0,-10,35,0,-10,0,30,0,0,0,10,0,-35,0,0,0,10,0,0,0,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-50,0,0,0,0,0,1,6.87
3803,0,0,0,0,-1000,0,0,-35,0,0,0,0,-30,50,1000,-10,0,10,0,0,30,0,0,-100,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-10,0,0,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0
3804,0,-35,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-50,10,0,10,30,0,0,0,0,0,0,100,0,-100,0,0,0,0,0,0,0,0,0,0,35,-10,0,10,0,0,0,-1000,0,0,0,0,0,0,-30,0,1000,0,0,0,0,0,0,0,1,16.01
3805,-35,0,0,0,0,0,0,0,0,100,0,-50,30,0,0,0,0,0,0,0,-1000,0,-100,0,10,0,0,0,0,0,-30,0,0,50,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-10,1000,0,0,0,0,0,0,35,0,0,0,0,1,14.71
3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1000,0,0,35,0,0,0,0,0,0,0,-100,0,0,-10,100,0,0,0,1000,0,10,0,-10,-30,0,0,50,0,0,-35,0,0,30,0,-50,0,0,0,0,0,0,0,1,17.44
3807,0,1000,0,-30,0,0,0,0,0,50,0,0,0,0,-10,0,0,0,0,0,0,0,0,-100,0,0,0,10,0,0,0,-50,0,0,10,0,0,0,30,0,0,0,0,35,10,0,0,0,100,-35,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,-34.79
3808,0,0,0,0,0,0,30,0,0,0,-35,35,-10,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,50,0,0,0,-50,100,10,10,-10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1000,0,0,0,-19.7
3809,0,0,0,0,-100,100,0,0,-1000,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,10,1000,0,10,0,0,0,0,-35,0,0,-10,0,0,0,-50,0,-10,35,0,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,1,-9.05
3810,0,50,-50,0,0,100,0,0,30,0,0,-35,0,0,0,0,0,0,0,-1000,-10,0,0,-100,0,0,0,0,0,0,1000,0,0,0,10,0,10,0,0,0,-10,0,0,0,0,0,0,0,35,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,14.77
3811,0,100,0,0,0,0,1000,0,0,10,0,0,0,0,10,0,0,-10,0,0,0,0,0,-100,0,0,-35,0,30,0,0,0,0,0,0,0,0,0,0,-1000,0,-10,0,0,0,10,0,0,0,0,0,0,0,0,0,-50,35,0,0,0,0,-30,0,0,0,-5.78
3812,0,-100,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,10,0,-50,0,0,-10,0,0,0,0,30,35,10,0,0,0,0,50,0,-1000,0,0,-10,0,0,0,0,1000,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,-28.6
3813,0,0,0,0,35,0,0,0,-30,0,10,-100,0,0,0,0,-10,0,10,0,100,30,-10,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0,0,0,0,0,0,-50,0,0,0,0,0,1000,0,0,0,0,0,0,14.73
3814,0,0,0,0,0,0,1000,0,-30,0,0,-100,0,0,0,0,0,0,0,0,-10,0,0,0,0,-1000,0,10,0,0,50,0,10,0,0,0,0,35,-10,30,0,0,-35,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,-50,0,0,0,0,7.12
3815,30,0,0,0,0,-1000,0,0,0,-100,0,0,0,0,10,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,-30,0,0,0,0,1000,50,0,0,0,0,0,0,-10,0,0,0,0,0,0,100,10,0,0,0,-35,0,0,0,0,0,0,-4.62
3816,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,35,0,1000,0,0,10,0,0,-10,0,0,0,0,0,0,0,0,0,100,0,-10,0,0,0,0,0,-50,50,0,0,-100,0,10,0,0,0,10,0,0,0,0,0,0,-1000,0,0,-35,0,0,0,-7.36
3817,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,30,0,0,50,0,0,0,0,10,-35,-10,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,35,0,0,10,0,-100,0,-10,0,0,0,10,0,0,0,0,0,0,0,-30,-1000,1,-5.34
3818,-30,0,0,35,0,0,0,1000,0,0,0,0,0,0,0,0,100,10,0,0,0,0,0,10,0,30,0,0,0,0,-1000,0,-100,0,0,0,0,0,0,0,0,-50,0,-35,0,0,0,0,-10,0,0,0,10,0,0,-10,0,0,0,0,0,0,0,0,0,87.21
3819,0,-50,0,50,0,0,0,0,0,0,0,0,0,0,-100,-30,30,0,-35,10,0,0,-1000,-10,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1000,10,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,-12.76
3820,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,-50,0,100,-30,0,35,1000,0,0,0,0,0,0,0,0,0,0,0,10,0,-1000,0,0,0,50,0,0,10,0,0,0,0,0,0,0,0,0,-35,10,-10,0,-100,0,0,0,0,0,0,0,0,9.21
3821,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,30,0,0,0,0,0,0,0,1000,0,-100,-1000,35,-10,0,0,0,0,50,10,0,-35,0,0,0,10,0,0,0,100,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-30,0,0,0,0,-9.5
